"Ensembl_gene_ID","baseMean_all_samples","log2FoldChange","lfcSE","pvalue","padj","external_gene_name","gene_biotype","percentage_gene_gc_content","entrezgene_id","baseMean_selected_samples"
"ENSMUSG00000014859",1608.6501001087,1.07653048266991,0.360574030173048,0.00121440607485578,0.00451394296778245,"E2f4","protein_coding",50.16,104394,1676.08006630686
"ENSMUSG00000014867",4688.43855973417,0.7013069772664,0.185906195139385,0.000123509559366919,0.000601761090564962,"Surf4","protein_coding",49.76,NA,5176.29624082431
"ENSMUSG00000014873",757.981350866807,0.348085648933461,0.230648177456273,0.121422870236921,0.214637681918274,"Surf2","protein_coding",52.58,20931,821.048331113262
"ENSMUSG00000014905",863.356056189626,-0.0470485423299611,0.36472955713054,0.888564942885095,0.94045492920371,"Dnajb9","protein_coding",40.35,27362,625.488167771302
"ENSMUSG00000014907",723.190272527028,1.0870249005595,0.223567950539017,5.74161315037303e-07,4.66987917627955e-06,"Naf1","protein_coding",38.86,234344,868.935991347129
"ENSMUSG00000014932",1605.60548144789,0.151443135938898,0.143925833981529,0.286836628020355,0.416908174944101,"Yes1","protein_coding",39.14,22612,1651.78701729767
"ENSMUSG00000014956",10795.2864514848,0.357410327862735,0.226285470461891,0.106507439569996,0.193931374690192,"Ppp1cb","protein_coding",39.85,19046,10555.7482999122
"ENSMUSG00000014959",3352.12446592799,1.11469941469735,0.184975356142938,8.69580787092731e-10,1.09900210113422e-08,"Gorasp2","protein_coding",45.47,70231,3079.07905512702
"ENSMUSG00000014980",591.016400531844,0.839062554194053,0.323561634355478,0.00602475201259443,0.0179456136460553,"Tsen15","protein_coding",42.65,66637,547.321257847598
"ENSMUSG00000015001",6.24137415494403,0.13726478027118,0.933793418530566,0.753629184695293,0.843965687951051,"Oc90","protein_coding",44.12,18256,8.51856987861558
"ENSMUSG00000015002",2216.38473769245,1.57126930211295,0.189943402469523,3.91286131475795e-17,1.14367346428497e-15,"Efr3a","protein_coding",38.98,76740,2572.5165110381
"ENSMUSG00000015013",351.100538275962,-0.347792945713466,0.419650043461931,0.367714786397759,0.502642719673991,"Trappc2l","protein_coding",52.98,59005,240.114427580811
"ENSMUSG00000015016",336.25255671512,0.144544963577899,0.280132182431606,0.592968582720989,0.71379508937859,"Acsf3","protein_coding",51.9,257633,362.678557241277
"ENSMUSG00000015023",1930.86940978403,0.31707348814806,0.192519730736064,0.0962227219168112,0.178901979137335,"Ddx19a","protein_coding",45.19,13680,1887.44268201036
"ENSMUSG00000015027",169.93088642315,0.223631056624027,0.256147556103212,0.367814681566402,0.502718615163675,"Galns","protein_coding",51.98,50917,182.029019848271
"ENSMUSG00000015053",113.1364272473,2.93436639603401,1.44202227573107,0.00174221476694122,0.00615052582792477,"Gata2","protein_coding",56.49,14461,51.5846741558562
"ENSMUSG00000015083",18.7330112687061,-0.357842566257015,0.832678929744674,0.484131797284629,0.616429464472352,"C8g","protein_coding",56.17,69379,25.2629822930008
"ENSMUSG00000015085",18.0829372107759,4.09289109536822,1.15300646544116,2.66040183502778e-05,0.000153185238868673,"Entpd2","protein_coding",55.36,12496,18.111066481436
"ENSMUSG00000015087",2691.74188652835,-0.0607312665443481,0.188534518741922,0.733035809595451,0.827904881774387,"Rabl6","protein_coding",49.11,227624,2771.68479102647
"ENSMUSG00000015090",139.778253288908,11.6022336259726,2.70553886683459,3.19991576651663e-21,1.32114907902774e-19,"Ptgds","protein_coding",56.2,19215,115.64956157303
"ENSMUSG00000015092",3286.46798811793,0.440572925976007,0.289514988065392,0.108930105092974,0.197429441465347,"Edf1","protein_coding",52.48,59022,3045.95541790165
"ENSMUSG00000015093",234.558562800408,4.17695069155098,2.17195627229,0.00171861394888689,0.00607769488281221,"Clic3","protein_coding",58.38,69454,10.8693405600726
"ENSMUSG00000015094",681.458210315269,0.104723872428663,0.271128000930134,0.690437633956793,0.795054630209517,"Npdc1","protein_coding",54.34,18146,742.352186788255
"ENSMUSG00000015095",1143.67945204255,-0.295556907206346,0.208426412078877,0.146680069880352,0.248822368196849,"Fbxw5","protein_coding",57.03,30839,1107.57667382168
"ENSMUSG00000015112",1105.84770821386,0.486534659332121,0.256648344444151,0.0493146122128712,0.104842655768032,"Slc25a13","protein_coding",43.29,50799,1039.72698244894
"ENSMUSG00000015120",6722.27925556318,0.349506279703947,0.0883759832835471,9.44706343468757e-05,0.000474259067847156,"Ube2i","protein_coding",51.37,22196,7006.47713859162
"ENSMUSG00000015126",414.981422073663,-0.00896633121468366,0.238647863909081,0.967334275577598,0.987621177202673,"Tsr3","protein_coding",54.89,68327,420.883297834648
"ENSMUSG00000015127",664.951849696094,0.0668688345702331,0.26924717885673,0.799404781847044,0.877772191588042,"Unkl","protein_coding",49.74,74154,638.103187456827
"ENSMUSG00000015133",1537.46139436907,0.0820348079814688,0.285860639825319,0.768829769839848,0.855615334959112,"Lrrk1","protein_coding",47.26,233328,1598.25600027321
"ENSMUSG00000015134",1833.24948580865,6.87507864721938,0.53217468838435,1.60087970473816e-39,2.3966340555324e-37,"Aldh1a3","protein_coding",48.48,56847,2326.39539871141
"ENSMUSG00000015143",5471.34407149276,1.07778255174706,0.1596810401766,9.70077696046514e-12,1.60638585386695e-10,"Actn1","protein_coding",49.36,109711,4874.168880103
"ENSMUSG00000015149",1357.67356865269,-0.000418837028067968,0.214414689458928,0.999736879608158,0.999801561904773,"Sirt2","protein_coding",51.3,64383,1258.97052990433
"ENSMUSG00000015165",14997.6852787941,0.483977327521216,0.12889866756229,0.000164576134009356,0.000775660335717502,"Hnrnpl","protein_coding",51.25,15388,15428.6008845682
"ENSMUSG00000015176",4733.7397284568,2.35255947800061,0.264899723039221,7.47854354813712e-20,2.81040614072238e-18,"Nolc1","protein_coding",48.91,70769,5823.0211700905
"ENSMUSG00000015189",1454.71674407073,-0.560123301816208,0.262195342389149,0.0266600907598218,0.0631686874000907,"Casd1","protein_coding",40.49,213819,1583.31882712724
"ENSMUSG00000015202",936.188463961841,0.40524853426806,0.183432123190789,0.0251852155437753,0.0603697681623377,"Cnksr3","protein_coding",46.4,215748,801.536914769516
"ENSMUSG00000015214",685.162067572223,-0.231072804691907,0.263606702450415,0.361098079688854,0.496139385120919,"Mtmr1","protein_coding",40.02,53332,634.457796148083
"ENSMUSG00000015217",4196.10677049825,-0.0313369809323003,0.145582547646475,0.830238515112404,0.900725388398032,"Hmgb3","protein_coding",51.46,15354,4390.7289569163
"ENSMUSG00000015222",1613.55485387608,0.65937246323477,0.305566703296619,0.0231607906220588,0.0562419620881696,"Map2","protein_coding",38.34,17756,1190.71392625875
"ENSMUSG00000015224",23.8872376649574,1.08873665364286,0.876212658856613,0.0691134567767164,0.13794224941323,"Cyp2j9","protein_coding",38.54,74519,12.2898567221433
"ENSMUSG00000015243",3092.78330853593,-2.87771273092159,0.249019121470404,1.03918108353834e-31,9.56774023613749e-30,"Abca1","protein_coding",44.25,11303,2166.66707399407
"ENSMUSG00000015247",418.853303324034,-1.11024375263371,0.373180721522583,0.00142315094443655,0.00517084471322517,"Nipsnap3b","protein_coding",41.2,66536,528.631958031437
"ENSMUSG00000015289",507.680391726095,0.903658193117246,0.327884295946549,0.00329614719351762,0.0106801433083641,"Lage3","protein_coding",45.97,66192,504.990484408332
"ENSMUSG00000015290",991.067342762988,1.40183071577806,0.349115935177246,1.87171126576361e-05,0.000112010696287849,"Ubl4a","protein_coding",50.47,27643,974.612373446299
"ENSMUSG00000015290",991.067342762988,1.40183071577806,0.349115935177246,1.87171126576361e-05,0.000112010696287849,"Ubl4a","protein_coding",50.47,100169864,974.612373446299
"ENSMUSG00000015291",2886.73958345784,-1.72926909604166,0.300482785108815,2.37365930969972e-09,2.81084003400712e-08,"Gdi1","protein_coding",48.62,14567,2700.75769889255
"ENSMUSG00000015305",1782.69443188796,-2.18066295952558,0.236054576168384,4.81994948466262e-21,1.96359623474729e-19,"Sash1","protein_coding",45.66,70097,1645.72862415386
"ENSMUSG00000015312",452.610750753156,2.13324098324311,0.323946019319891,7.68555631367321e-12,1.28697756100934e-10,"Gadd45b","protein_coding",57.83,17873,343.580439461783
"ENSMUSG00000015314",1.75364557244054,0.288932095385425,1.0079313214494,0.421467791919386,NA,"Slamf6","protein_coding",42.84,30925,0.671434834091723
"ENSMUSG00000015316",370.702691724193,1.08054951062401,0.611634042835022,0.0317934844061467,0.0728890963464624,"Slamf1","protein_coding",42.93,27218,218.128517377258
"ENSMUSG00000015335",363.626044724022,-0.502353711709574,0.21929252757871,0.0184090220710037,0.0463219093215991,"Zdhhc12","protein_coding",57.34,66220,362.814391523302
"ENSMUSG00000015337",194.890905631532,1.13293888596601,0.326590250387256,0.000235526938357197,0.00107112695552221,"Endog","protein_coding",60.42,13804,243.561207678214
"ENSMUSG00000015340",15.2840744691576,3.9666223944773,1.34210404330519,0.000198247751692893,0.000917450138143487,"Cybb","protein_coding",39.72,13058,23.0045942735073
"ENSMUSG00000015341",2325.37668169565,-0.100642931459107,0.16863244356367,0.542078240010713,0.67019126571487,"Golga7","protein_coding",44.26,628040,2459.31991601392
"ENSMUSG00000015341",2325.37668169565,-0.100642931459107,0.16863244356367,0.542078240010713,0.67019126571487,"Golga7","protein_coding",44.26,57437,2459.31991601392
"ENSMUSG00000015342",128.215062934612,2.07499039890196,0.459187369414962,1.03945484693469e-06,8.02201238535428e-06,"Xk","protein_coding",40.06,22439,127.869714734331
"ENSMUSG00000015354",16.6728263462819,1.65654587377542,1.65254798008948,0.0259575360373881,0.0618426793365849,"Pcolce2","protein_coding",44.38,76477,11.7123823582135
"ENSMUSG00000015355",1.59881858114785,-0.127111584628822,1.01031698048245,0.53180881628518,NA,"Cd48","protein_coding",41.3,12506,3.35506305350997
"ENSMUSG00000015357",1332.07432498083,-0.0393114386330986,0.207120212485494,0.836916705974539,0.905356845483208,"Clpx","protein_coding",40.74,270166,1296.92565203855
"ENSMUSG00000015363",1287.08940131782,0.1308202837286,0.194386787976155,0.494407824588351,0.626050452617927,"Trabd","protein_coding",54.11,67976,1333.44633704553
"ENSMUSG00000015365",8.77919632187023,0.445844619491432,1.13287483334374,0.155222553254661,0.259913439631838,"Mov10l1","protein_coding",44.86,83456,1.4631715210125
"ENSMUSG00000015377",289.970326393219,-1.69556857889646,0.282481654163484,5.35869374960773e-10,7.01314759810069e-09,"Dennd6b","protein_coding",52.98,69440,319.671259031276
"ENSMUSG00000015396",600.184072975487,-6.07223971178704,0.425545171992364,7.72028616688947e-47,2.09060808054563e-44,"Cd83","protein_coding",45.78,12522,667.965162867727
"ENSMUSG00000015401",0.306583161532934,-0.0161574804790939,1.01652936149664,0.982558394155228,NA,"Cltrn","protein_coding",40.81,57394,0
"ENSMUSG00000015405",169.11852529677,1.64504739807879,1.63438084572517,0.025747955867271,0.061462647049511,"Ace2","protein_coding",39.92,70008,27.9478348037541
"ENSMUSG00000015437",4.36363606532014,0.18991525276803,1.04229582804338,0.145532429729191,0.247399756373092,"Gzmb","protein_coding",49.69,14939,6.24008837875071
"ENSMUSG00000015452",102.728448566278,-1.89281686077354,0.371391144935168,7.94170740309727e-08,7.4535474067601e-07,"Ager","protein_coding",56.26,11596,115.7172791568
"ENSMUSG00000015461",3768.68714290737,-0.2796384038975,0.250680666245864,0.247820588442662,0.372641541367236,"Atf6b","protein_coding",57.06,12915,3822.67176683443
"ENSMUSG00000015467",42.1873465277708,-0.577298594302153,0.665324359471652,0.263681222816698,0.390810209026616,"Egfl8","protein_coding",57.91,81701,34.8449189765283
"ENSMUSG00000015468",113.666985193835,1.69287956826275,1.00295675806975,0.0118939278377719,0.0320759793797206,"Notch4","protein_coding",54.02,18132,83.0261481868164
"ENSMUSG00000015474",445.850292942518,-0.45059873162375,0.270545372546752,0.0823085710846545,0.158092211114304,"Ppt2","protein_coding",49.16,54397,449.660914332325
"ENSMUSG00000015476",41.4648938238777,-2.41788626493425,0.889678457644878,0.000815540713144278,0.00318434408223892,"Prrt1","protein_coding",58.04,260297,54.6587348005461
"ENSMUSG00000015478",1029.48376817379,-0.372288412553167,0.125881939064118,0.00291676360122483,0.00959779931253645,"Rnf5","protein_coding",52.04,54197,1005.89789683841
"ENSMUSG00000015484",7.433431597423,0.0712014227481976,0.89109838943391,0.874987858902427,0.93165412477329,"Fam163a","protein_coding",46.71,329274,7.26720480142981
"ENSMUSG00000015488",1769.82798278843,-0.611689941823165,0.1900021425968,0.000995933029552216,0.00379220653560267,"Cacfd1","protein_coding",50.58,381356,1846.95042520042
"ENSMUSG00000015501",1598.58257434948,0.360658487152252,0.226141888479524,0.103120239021801,0.188903310917971,"Hivep2","protein_coding",42.15,15273,1420.60811295107
"ENSMUSG00000015519",0.34075394914522,-0.0164118516697603,1.01649524558648,0.982559372470316,NA,"2310057J18Rik","protein_coding",36.65,67719,0
"ENSMUSG00000015522",1774.74363121565,-0.387950223914363,0.328165358123139,0.208979080538815,0.32656891958838,"Arnt","protein_coding",40.93,11863,1776.88491602581
"ENSMUSG00000015533",975.561052331425,-0.0176136888393146,0.254144576195071,0.939557908315954,0.974815152339981,"Itga2","protein_coding",41.04,16398,595.671260952482
"ENSMUSG00000015536",650.421682290834,0.442780803795216,0.328581503816309,0.151438895041965,0.255178972666796,"Mocs2","protein_coding",42.15,17434,635.514935032118
"ENSMUSG00000015542",286.955843209308,-0.0890103839837312,0.382385804778685,0.798185513457587,0.87685169101587,"Nat9","protein_coding",53.74,66176,316.668500687749
"ENSMUSG00000015568",675.004442505601,-0.908508249337865,0.43572693629765,0.0214126544677111,0.0524998869774943,"Lpl","protein_coding",42.17,16956,644.656515414945
"ENSMUSG00000015575",1331.60168563725,0.313147582873178,0.283049238892286,0.254429138068182,0.380311563307695,"Atp6v0e","protein_coding",45.98,11974,964.760799924086
"ENSMUSG00000015579",0.552220842351009,-0.0170482677649505,1.01641990805543,0.982560710621906,NA,"Nkx2-5","protein_coding",54.81,18091,0
"ENSMUSG00000015597",2282.21957915945,-0.459482350061229,0.212376748657276,0.0256785302587118,0.0613512135522827,"Zfp318","protein_coding",42.01,57908,2500.37277450538
"ENSMUSG00000015599",67.0475756480008,-0.573867537946439,0.69983172291646,0.279464064479337,0.408222376909608,"Ttbk1","protein_coding",53.93,106763,68.9781797170154
"ENSMUSG00000015605",2511.48560064949,1.29532549410069,0.236666223052052,1.85588908020803e-08,1.93841982546515e-07,"Srf","protein_coding",55.91,20807,2812.92305663372
"ENSMUSG00000015619",13993.9362368615,-2.20160287357628,0.183764919150912,9.02143595998724e-34,1.00072723956148e-31,"Gata3","protein_coding",48.26,14462,19740.4366771988
"ENSMUSG00000015627",6.52586457571144,-0.78574841279917,1.50315019054188,0.038480278463508,0.0854065520345271,"Gata5","protein_coding",52.22,14464,3.02904872579029
"ENSMUSG00000015647",19000.5647899768,-0.152671385254368,0.255138821721562,0.534183943161958,0.663147247986537,"Lama5","protein_coding",55.34,16776,13286.8592364043
"ENSMUSG00000015652",12.4291842477222,0.563794751441911,0.933663503510213,0.28984126153022,0.419949405131597,"Steap1","protein_coding",41.45,70358,19.3660535920353
"ENSMUSG00000015653",184.455023622341,-0.438680200959743,0.43868100083933,0.265945537751584,0.393136245102689,"Steap2","protein_coding",41.75,74051,197.880054047926
"ENSMUSG00000015656",62992.4509871415,0.779224188986872,0.139528628645695,2.89575651693006e-08,2.92177865768494e-07,"Hspa8","protein_coding",47.73,15481,66292.7139819196
"ENSMUSG00000015659",317.665336495873,-0.969448125245209,0.382531169261859,0.00629475174951325,0.0186352988288645,"Serac1","protein_coding",45.47,321007,358.554119509489
"ENSMUSG00000015668",707.225882707615,0.352304280640491,0.253429959292398,0.151053854979467,0.254576760533764,"Pdzd11","protein_coding",48.05,72621,681.217665406891
"ENSMUSG00000015671",3540.14498099821,0.323285581060052,0.21740257429307,0.131665976918855,0.228639881081082,"Psma2","protein_coding",40.11,19166,3364.72334092382
"ENSMUSG00000015672",825.453601977877,0.767090363291706,0.291531220280952,0.00585236773177714,0.0175199966530555,"Mrpl32","protein_coding",39.38,75398,829.5513480867
"ENSMUSG00000015697",3443.83761120466,0.115996153524756,0.15421217699918,0.45052101303352,0.58401224456172,"Setdb1","protein_coding",42.87,84505,3742.4988891358
"ENSMUSG00000015702",299.029835269716,0.0465278850421096,0.550044805430418,0.916824118173614,0.959577430768935,"Anxa9","protein_coding",47.91,71790,9.2670562480445
"ENSMUSG00000015709",1603.88662438046,-0.166541966175646,0.341471068947416,0.612486379317545,0.729922543907775,"Arnt2","protein_coding",45.46,11864,2096.35237430466
"ENSMUSG00000015711",823.005593220465,0.179618753498801,0.202885300498983,0.367425864767674,0.50235965799168,"Prune1","protein_coding",46.98,229589,829.093468649458
"ENSMUSG00000015714",1244.74220828095,0.661218333894005,0.139428975743676,1.64205622191433e-06,1.2266459744556e-05,"Cers2","protein_coding",50.98,76893,1361.30714093868
"ENSMUSG00000015721",0.991701473128367,0.0203813113533867,0.964464539988471,0.945586637372309,NA,"Nlrp5","protein_coding",43.23,23968,0.82374736124338
"ENSMUSG00000015733",4320.91776961289,-0.119185354972458,0.35688354199859,0.718020603977542,0.816654194048329,"Capza2","protein_coding",38.04,12343,3378.21121000707
